longitude,latitude,issue_type,issue_Description,ticket_created_date_time
-8927289.71862066,2970039.7785765,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/12 18:04:35.011+00
-8933927.36589819,2972907.27812654,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/12 18:09:33.163+00
-8928535.60636162,2978101.25888526,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/12 18:11:38.647+00
-8926659.76162226,2979560.34163787,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/12 18:20:26.373+00
-8929886.3570629,2966987.95848783,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/12 18:28:08.473+00
-8925768.98305693,2979435.16921758,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/12 18:37:00.991+00
-8925529.31219325,2980646.49235257,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/12 19:02:11.342+00
-8932483.32946362,2966098.31389595,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/12 20:07:40.351+00
-8932464.40515018,2966123.89397847,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/12 20:10:15.644+00
-8932464.40515018,2966123.89397847,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/12 20:12:36.464+00
-8932455.49959092,2965897.5056167,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/12 20:14:47.325+00
-8930839.69718206,2969159.46631039,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/12 20:51:48.587+00
-8933211.91553086,2973145.27265804,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/12 21:19:01.366+00
-8931412.21332321,2975261.30668542,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 02:04:25.250+00
-8933820.72182601,2972171.55946327,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 08:38:48.950+00
-8933221.1550486,2972404.72054876,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 09:28:26.237+00
-8929191.83475984,2968581.39611794,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 09:38:20.042+00
-8927209.01198983,2970382.54853598,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 09:42:39.727+00
-8930028.28941366,2975527.77998581,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/14 08:14:01.557+00
-8931926.28673169,2969271.32558344,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 15:36:32.856+00
-8931392.62109283,2969362.66765532,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 15:37:44.231+00
-8927886.72504978,2978496.90491027,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/11 17:27:18.347+00
-8925913.14179751,2977589.12403358,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 15:47:43.050+00
-8931570.62095861,2969408.8951181,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 15:49:25.762+00
-8929285.00917364,2974305.13403791,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/14 10:35:46.197+00
-8928421.50388356,2976666.18873014,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/14 12:07:34.548+00
-8927748.91152018,2975327.70816347,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/11 13:15:19.333+00
-8928190.62725965,2974907.54149984,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/11 13:16:52.139+00
-8929728.72866394,2973704.23500879,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/11 13:18:12.304+00
-8929965.28258188,2973811.80154315,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/11 13:19:24.319+00
-8929983.31633938,2974305.62861516,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/11 13:20:22.794+00
-8927520.59524456,2969133.26293543,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/11 13:22:57.892+00
-8930612.71674033,2970005.1682792,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/11 14:21:38.147+00
-8931413.5491571,2975232.86666583,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/11 14:23:49.778+00
-8926870.60073782,2970425.93614473,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/11 14:33:09.925+00
-8926283.94702134,2974643.4287757,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/11 15:31:11.703+00
-8933444.7959056,2972179.71880239,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/11 15:40:57.509+00
-8937196.37406483,2970267.21970405,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/11 15:50:05.392+00
-8929964.39202595,2969829.64588541,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/11 15:53:00.926+00
-8935799.42577486,2970529.89387178,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/11 16:06:10.791+00
-8925857.03677415,2977529.39056287,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/11 16:08:57.357+00
-8931265.38291485,2975036.87933628,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/11 16:13:19.459+00
-8925856.03489873,2977590.36075397,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/11 16:19:20.043+00
-8933718.97581142,2964430.26736387,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/11 16:30:04.173+00
-8926908.00408673,2971029.17317303,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/10 10:52:33.832+00
-8929653.58800765,2973790.16453316,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/11 07:20:24.461+00
-8928673.53121071,2970843.2548543,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/11 09:01:52.976+00
-8927574.80783658,2973028.19122906,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/11 10:29:14.882+00
-8930977.73335064,2968533.07013493,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 15:50:09.793+00
-8931666.2444012,2969433.86295268,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 15:55:37.925+00
-8931665.91044272,2969420.26660185,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 15:56:28.115+00
-8931690.4007307,2969442.14437254,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 15:57:42.339+00
-8931976.26918306,2969658.6989806,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 15:59:57.281+00
-8931968.69945768,2969718.02956791,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 16:00:50.458+00
-8931377.2590031,2969772.16893815,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 16:01:52.083+00
-8931923.61506391,2974226.99104213,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 16:03:03.735+00
-8931889.43998024,2969771.05648332,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 16:07:10.849+00
-8931886.211715,2969762.03324176,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 16:12:58.965+00
-8932013.33857349,2969915.67631749,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 16:13:40.187+00
-8932018.79322854,2969914.06942261,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 16:14:27.691+00
-8931756.52450823,2969892.06734123,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 16:15:44.055+00
-8931538.11566729,2969936.31875194,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 16:16:18.772+00
-8931549.35893586,2969973.40104246,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 16:17:23.322+00
-8931348.42725498,2969926.30654957,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 16:18:11.111+00
-8929142.7428644,2970859.57205922,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 17:22:26.814+00
-8931677.93294773,2971616.36418839,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 17:23:04.047+00
-8927235.72866762,2980755.34688723,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 17:31:54.603+00
-8927881.93831168,2972388.03074023,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/14 07:00:47.092+00
-8930838.69530664,2966419.86000829,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/14 07:03:40.833+00
-8926472.29959976,2979807.22634871,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/14 07:55:32.398+00
-8938225.74539619,2971489.15807692,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 10:11:26.913+00
-8928144.31835148,2970890.47590616,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 10:23:07.226+00
-8930069.81158373,2968402.05931884,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 10:43:31.170+00
-8932299.65230381,2972247.58984465,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 10:47:37.891+00
-8930649.22953331,2968697.94767271,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 11:45:15.847+00
-8934872.57969452,2972147.20509926,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 11:56:07.901+00
-8936139.84077771,2971425.61724492,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 12:48:27+00
-8927787.65070298,2976637.62231869,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 13:01:26.221+00
-8932041.16844619,2969155.01667738,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 14:26:30.065+00
-8930591.3433981,2968372.14946627,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 14:27:02.391+00
-8931929.18103845,2969127.45370297,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 14:28:53.760+00
-8931880.75705996,2969129.80211581,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 14:32:53.910+00
-8931753.07360402,2969167.74757542,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 14:34:37.870+00
-8931678.60086467,2969156.37628733,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 14:39:37.445+00
-8931563.49651119,2969164.90475257,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 14:40:25.800+00
-8931457.29771698,2969165.27555552,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 14:45:03.941+00
-8931422.45471636,2969179.86047895,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 14:48:01.466+00
-8931335.95947201,2969183.81571492,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 14:49:02.586+00
-8931390.06074454,2969214.22162703,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 14:54:09.770+00
-8931394.84748264,2969280.10131938,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 14:55:01.910+00
-8929045.00435149,2977865.40996516,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 14:55:38.837+00
-8931423.56791127,2969229.42460671,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 14:57:20.161+00
-8931488.57849389,2969288.62985652,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 14:59:04.214+00
-8931502.04815228,2969232.76184826,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 15:00:35.525+00
-8931533.88552664,2969224.48054655,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 15:01:45.604+00
-8931918.38304784,2969225.96376443,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/13 15:02:34.069+00
-8931213.39671265,2969266.99951836,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/14 08:47:20.497+00
-8931889.8852582,2969233.75066072,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/14 08:50:24.096+00
-8931218.51740923,2969374.65711698,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/14 09:15:11.280+00
-8931221.63435497,2969538.555276,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/14 09:26:36.779+00
-8931225.19657867,2969641.39427116,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/14 09:27:47.426+00
-8931226.53241256,2969726.80557098,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/14 09:29:16.671+00
-8929739.19269607,2966928.39176872,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/14 09:30:00.697+00
-8931462.19577457,2969839.53441517,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/14 09:30:52.744+00
-8931915.60006057,2969943.36437993,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/14 09:33:05.789+00
-8931775.22618268,2969869.32365133,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/14 09:34:01.569+00
-8931689.73281375,2969939.28533173,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/14 09:35:21.996+00
-8931235.99456928,2969947.6906444,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/14 09:42:48.514+00
-8931467.31647115,2970049.66724786,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/14 09:43:41.211+00
-8931693.29503746,2970041.01466005,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/14 09:45:29.562+00
-8931917.82645039,2970032.60929392,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/14 09:46:20.549+00
-8933751.9263807,2972398.41550775,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/14 10:05:24.991+00
-8930844.92919812,2971759.76598687,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/14 10:15:25.464+00
-8928983.33335359,2976055.4237873,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/11 18:33:40.270+00
-8931416.55478335,2975261.18303304,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/11 19:55:09.849+00
-8931416.55478335,2975261.18303304,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/11 20:50:37.271+00
-8930977.73335064,2968533.07013493,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/11 20:57:09.073+00
-8930543.36469756,2974103.84248313,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/12 07:17:52.897+00
-8931900.01533186,2967044.6830362,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/12 08:01:27.009+00
-8930410.78318403,2973568.72702707,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/12 08:25:06.697+00
-8940590.06006115,2980214.91683462,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/12 09:38:28.073+00
-8930785.15063157,2974004.92872728,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/12 12:03:30.805+00
-8928987.67481373,2971581.87379259,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/12 12:47:02.554+00
-8930635.75987492,2968370.1719575,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/17 11:40:55.400+00
-8926792.45445529,2973165.42509969,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/14 13:02:27.720+00
-8933838.9782225,2970541.14261174,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/14 15:42:04.345+00
-8932156.94071661,2967266.14567992,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/20 12:31:33.376+00
-8931201.37420764,2968385.12687415,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/20 12:31:35.189+00
-8932967.12397061,2971552.20469981,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/20 15:25:59.077+00
-8930781.47708837,2971207.80037304,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/20 15:37:50.133+00
-8932118.4241728,2974681.14120948,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/18 10:26:11.171+00
-8931520.19322927,2968650.23928922,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/18 11:43:42.828+00
-8927294.61667825,2975344.89593215,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/18 13:17:18.413+00
-8927620.00354984,2978574.08124885,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/16 07:09:00.040+00
-8930444.29035076,2971265.90103843,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/17 08:14:31.298+00
-8930052.33442368,2972695.99167347,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/20 20:12:34.301+00
-8932522.95920234,2972273.4279014,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/21 08:41:43.962+00
-8926372.6686555,2973524.71193028,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/21 10:14:52.994+00
-8926964.88834652,2974827.29326322,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/17 15:15:53.112+00
-8926902.54943168,2975521.7209102702,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/17 15:47:55.722+00
-8933272.47333385,2972520.68433555,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/17 16:22:22.229+00
-8930946.89785169,2969957.20843074,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/18 07:24:32.899+00
-8931443.82805859,2969433.86295268,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/18 08:12:20.773+00
-8931218.07213126,2969440.66113282,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/18 08:19:22.034+00
-8931398.52102584,2969393.32114379,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/18 08:24:33.612+00
-8931206.94018218,2969154.15147112,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/18 08:26:23.992+00
-8926442.9112542,2973485.14791114,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/18 09:00:49.564+00
-8930864.63274799,2967534.69833285,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/20 11:24:17.925+00
-8938298.99362113,2970600.22954129,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/20 11:44:15.188+00
-8935570.55290179,2971050.80610916,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/20 11:50:49.720+00
-8938258.58464598,2970601.09483282,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/20 11:53:45.831+00
-8930993.65203782,2969042.29309111,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/18 16:43:31.868+00
-8930180.68579656,2966745.49131946,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/22 17:01:17.447+00
-8936115.46180922,2970687.62424369,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/27 09:16:51.347+00
-8931827.43502387,2972615.26102405,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/25 11:38:55.740+00
-8929043.6685176,2972168.83968457,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/25 11:42:04.242+00
-8931826.54446794,2966887.98045991,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/25 12:28:46.649+00
-8926873.2724056,2976259.83367696,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/25 13:00:48.567+00
-8930259.945274,2972364.17052844,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/25 13:39:53.109+00
-8931547.6891435,2967848.24255058,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/25 13:42:14.435+00
-8938863.04948098,2970701.22176894,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/25 14:06:51.539+00
-8928183.16885377,2973523.7228285,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/25 14:12:05.591+00
-8930922.40756372,2967501.20622449,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/25 14:18:01.315+00
-8930131.59390112,2971960.77810954,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/25 14:25:42.662+00
-8939267.36187154,2970382.54853598,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/26 14:31:25.001+00
-8932466.52022051,2965890.33835654,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/23 10:48:36.911+00
-8932855.35920185,2965046.35613401,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/23 11:23:57.091+00
-8927145.00328263,2972205.18585975,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/23 11:38:06.697+00
-8926205.57809982,2978628.12966415,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/26 15:06:45.258+00
-8929263.63583141,2971852.4834133,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/27 10:39:08.987+00
-8925913.14179751,2977589.12403358,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/27 12:11:20.087+00
-8926924.25673239,2975689.64478845,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/27 14:07:08.037+00
-8931285.97702065,2975067.05008568,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/26 15:20:15.024+00
-8930001.90669435,2971631.19879218,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/28 11:44:40.917+00
-8933877.82872479,2972963.53103076,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/28 12:13:11.354+00
-8924846.25579775,2980033.08745345,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/28 14:36:39.324+00
-8929116.69410356,2978067.98998201,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/28 16:08:22.421+00
-8928500.54072202,2969171.45560605,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/24 17:49:26.889+00
-8932372.3439313,2968387.22797937,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/25 14:56:38.696+00
-8932130.66931679,2974627.3546531,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/25 15:12:45.935+00
-8929661.04641354,2975168.07308823,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/25 15:19:09.268+00
-8926385.35907745,2973666.15417204,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/25 15:20:20.884+00
-8928534.71580569,2971430.43842681,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/25 08:20:17.059+00
-8928843.85003162,2970816.55401267,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/25 09:10:45.211+00
-8929614.51486639,2970596.02669743,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/28 08:28:28.746+00
-8935354.59308965,2972030.50251526,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/28 08:49:10.801+00
-8935376.9683073,2972093.55146542,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/28 08:56:36.868+00
-8927256.32277342,2978863.7435086,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/26 15:47:14.271+00
-8929311.94849041,2974343.46382424,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/25 16:17:04.096+00
-8927886.72504978,2978496.90491027,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/26 15:52:20.643+00
-8928929.67735903,2968389.69986824,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/26 15:56:52.036+00
-8926639.50147494,2980428.53832133,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/26 16:50:11.343+00
-8931608.35826598,2975373.08886257,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/26 16:57:04.394+00
-8925620.14889774,2978099.52741631,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/26 17:02:35.747+00
-8925831.54461076,2977605.07773469,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/26 17:12:27.515+00
-8925857.03677415,2977529.39056287,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/26 18:05:35.055+00
-8925856.81413517,2977627.21506969,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/26 18:06:42.667+00
-8930979.403143,2970609.99497725,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/26 11:37:39.315+00
-8926142.45994854,2980962.79123766,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/26 13:42:17.974+00
-8927203.66865428,2970418.89028501,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/24 13:38:38.871+00
-8931799.04855371,2967270.7183255,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/24 13:38:53.683+00
-8930122.02042491,2969864.7501962,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/24 14:55:21.725+00
-8933347.50267065,2966858.93876231,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/24 10:12:06.608+00
-8933360.74969005,2966850.28805498,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/24 10:15:27.755+00
-8930063.91165072,2967410.86442386,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/24 10:22:26.026+00
-8933360.74969005,2966850.28805498,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/24 10:27:52.579+00
-8933315.77661577,2963623.55880268,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/24 11:16:31.905+00
-8925552.68928632,2981008.06570884,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/24 11:28:41.901+00
-8933818.94071416,2972483.10108885,COMPWSF,STORM FLOOD/ DRAINAGE,2024/07/03 11:57:04.454+00
-8934219.24560305,2976271.33413665,COMPWSF,STORM FLOOD/ DRAINAGE,2024/07/03 11:59:18.355+00
-8931589.99055,2967892.6113902,COMPWSF,STORM FLOOD/ DRAINAGE,2024/07/02 13:55:19.950+00
-8931728.36067706,2974984.3279744,COMPWSF,STORM FLOOD/ DRAINAGE,2024/07/03 12:42:39.791+00
-8928001.3841253,2968135.22109321,COMPWSF,STORM FLOOD/ DRAINAGE,2024/07/03 14:49:11.602+00
-8926754.93978689,2970084.89569377,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/29 17:15:20.191+00
-8925857.03677415,2977529.39056287,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/30 11:58:37.955+00
-8925913.14179751,2977589.12403358,COMPWSF,STORM FLOOD/ DRAINAGE,2024/06/30 12:00:51.346+00
-8926348.73496498,2979294.78442718,COMPWSF,STORM FLOOD/ DRAINAGE,2024/07/02 16:11:20.785+00
-8928895.16831688,2973437.91850311,COMPWSF,STORM FLOOD/ DRAINAGE,2024/07/02 17:27:16.875+00
-8931825.20863405,2966519.58769227,COMPWSF,STORM FLOOD/ DRAINAGE,2024/07/03 16:18:44.724+00
-8929406.01346013,2968641.83471959,COMPWSF,STORM FLOOD/ DRAINAGE,2024/07/04 08:34:42.486+00
-8925857.03677415,2977529.39056287,COMPWSF,STORM FLOOD/ DRAINAGE,2024/07/07 10:28:54.240+00
-8934145.88605862,2972221.25732647,COMPWSF,STORM FLOOD/ DRAINAGE,2024/07/02 11:52:16.793+00
-8932000.31419307,2974861.17305065,COMPWSF,STORM FLOOD/ DRAINAGE,2024/07/02 12:05:15.141+00
-8928342.91232305,2971318.56269142,COMPWSF,STORM FLOOD/ DRAINAGE,2024/07/02 12:24:31.244+00
-8932951.09396393,2967011.19204542,COMPWSF,STORM FLOOD/ DRAINAGE,2024/07/01 11:14:19.027+00
-8930727.48713534,2972397.17922552,COMPWSF,STORM FLOOD/ DRAINAGE,2024/07/01 13:21:01.216+00
-8934386.89275618,2971308.6731647,COMPWSF,STORM FLOOD/ DRAINAGE,2024/07/01 13:26:33.018+00
-8931958.45806453,2969598.13258682,COMPWSF,STORM FLOOD/ DRAINAGE,2024/07/08 12:06:09.932+00
-8935392.21907754,2972062.64508343,COMPWSF,STORM FLOOD/ DRAINAGE,2024/07/08 15:30:34.562+00
-8933858.45913339,2968382.16060848,COMPWSF,STORM FLOOD/ DRAINAGE,2024/07/09 13:24:43.336+00
-8927095.13215075,2976603.24376755,COMPWSF,STORM FLOOD/ DRAINAGE,2024/07/09 14:55:50.463+00
-8933771.96388904,2971852.4834133,COMPWSF,STORM FLOOD/ DRAINAGE,2024/07/09 15:38:01.195+00
-8932906.00957016,2973214.2608861,COMPWSF,STORM FLOOD/ DRAINAGE,2024/07/08 16:21:02.175+00
-8931427.79805192,2969816.54359375,COMPWSF,STORM FLOOD/ DRAINAGE,2024/07/08 16:25:55.461+00
-8928354.93482806,2970885.90213271,COMPWSF,STORM FLOOD/ DRAINAGE,2024/07/08 17:29:24.897+00
-8933076.66234955,2971835.67060979,COMPWSF,STORM FLOOD/ DRAINAGE,2024/07/09 08:26:50.322+00
